url,size,startday,endday,bname,lat,lng,name
https://geofukui.github.io/jiban-opendata/data/18000234590800967/DATA/BED0002.XML,53585,2008-09-26,2008-10-28,B.No.2,35.879222222222225,136.09819444444446,日野川総合開発吉野瀬川ダム（社会特会）調査業務委託その10
https://geofukui.github.io/jiban-opendata/data/18000234590800967/DATA/BED0001.XML,48273,2008-09-26,2008-10-28,B.No.1,35.879194444444444,136.09847222222223,日野川総合開発吉野瀬川ダム（社会特会）調査業務委託その10
https://geofukui.github.io/jiban-opendata/data/18000230812101575/DATA/BED0001.XML,26526,2021-07-21,2021-11-22,R3No.1,35.990792416666665,136.5037668888889,道路改良工事　地質調査業務委託　02-02-0002
https://geofukui.github.io/jiban-opendata/data/18000230961403613/DATA/BED0001.XML,34441,2014-11-19,2014-11-21,BNo.1,35.971472222222225,136.2258888888889,(県単)道路改良工事　調査業務委託その4
https://geofukui.github.io/jiban-opendata/data/18000231450907684/DATA/BED0001.XML,32475,2010-04-19,2010-04-22,No.1,35.57590833333334,135.96019166666665,(県単)河川局部改修工事 (きめ細かな交付金)測量・調査・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000231551902140/DATA/BED0003.XML,41778,2007-09-28,2008-03-14,BV-3,35.44166666666666,135.56148611111112,道路改良工事(地域連携道路推進(地方道))に伴う地質調査及び設計業務委託 設計その2
https://geofukui.github.io/jiban-opendata/data/18000231551902140/DATA/BED0002.XML,63622,2007-09-28,2008-03-14,BV-2,35.441716666666665,135.56160277777778,道路改良工事(地域連携道路推進(地方道))に伴う地質調査及び設計業務委託 設計その2
https://geofukui.github.io/jiban-opendata/data/18000231551902140/DATA/BED0001.XML,38742,2007-09-28,2008-03-14,BV-1,35.441766666666666,135.5618166666667,道路改良工事(地域連携道路推進(地方道))に伴う地質調査及び設計業務委託 設計その2
https://geofukui.github.io/jiban-opendata/data/18000231551802456/DATA/BED0003.XML,78779,2018-12-18,2018-12-25,BV30-3,35.5146285,135.49833727777775,原子力災害制圧道路等整備事業(道路改良)調査業務委託神野29-12
https://geofukui.github.io/jiban-opendata/data/18000231551802456/DATA/BED0001.XML,57910,2019-01-17,2019-01-21,BV30-1,35.51422377777778,135.49840133333333,原子力災害制圧道路等整備事業(道路改良)調査業務委託神野29-12
https://geofukui.github.io/jiban-opendata/data/18000231551802456/DATA/BED0005.XML,102822,2019-01-21,2019-01-28,BV30-5,35.51532733333333,135.49842738888887,原子力災害制圧道路等整備事業(道路改良)調査業務委託神野29-12
https://geofukui.github.io/jiban-opendata/data/18000231551802456/DATA/BED0004.XML,47828,2019-01-24,2019-01-25,BV30-4,35.515079138888886,135.4983273611111,原子力災害制圧道路等整備事業(道路改良)調査業務委託神野29-12
https://geofukui.github.io/jiban-opendata/data/18000231551802456/DATA/BED0006.XML,63060,2018-12-25,2018-12-27,BV30-6,35.51489294444445,135.49924913888887,原子力災害制圧道路等整備事業(道路改良)調査業務委託神野29-12
https://geofukui.github.io/jiban-opendata/data/18000238502003510/DATA/BED0003.XML,48566,2021-01-13,2021-01-25,B-3,35.538355555555555,135.71887222222222,福井県立大学水産増養殖学科（仮称）「堅海キャンパス学科棟・飼育実験棟」地質調査
https://geofukui.github.io/jiban-opendata/data/18000238502003510/DATA/BED0002.XML,80346,2021-01-22,2021-02-10,B-2,35.53805277777778,135.71883333333332,福井県立大学水産増養殖学科（仮称）「堅海キャンパス学科棟・飼育実験棟」地質調査
https://geofukui.github.io/jiban-opendata/data/18000238502003510/DATA/BED0004.XML,60871,2021-01-12,2021-02-01,B-4,35.538266666666665,135.71845,福井県立大学水産増養殖学科（仮称）「堅海キャンパス学科棟・飼育実験棟」地質調査
https://geofukui.github.io/jiban-opendata/data/18000230651601475/DATA/BED0003.XML,39070,2016-08-10,2017-05-31,BV-3,36.04247766666666,136.33517691666668,通常砂防工事(防災・安全交付金) 地質調査業務委託28-1
https://geofukui.github.io/jiban-opendata/data/18000230651601475/DATA/BED0002.XML,48472,2016-08-10,2017-05-31,BV-2,36.04225375,136.33521347222222,通常砂防工事(防災・安全交付金) 地質調査業務委託28-1
https://geofukui.github.io/jiban-opendata/data/18000230651601475/DATA/BED0001.XML,41996,2016-08-10,2017-05-31,BV-1,36.04209025,136.33524466666668,通常砂防工事(防災・安全交付金) 地質調査業務委託28-1
https://geofukui.github.io/jiban-opendata/data/18000230651601475/DATA/BED0005.XML,42699,2016-08-10,2017-05-31,BV-5,36.042077388888885,136.33495936111112,通常砂防工事(防災・安全交付金) 地質調査業務委託28-1
https://geofukui.github.io/jiban-opendata/data/18000230651601475/DATA/BED0004.XML,40610,2016-08-10,2017-05-31,BV-4,36.04176038888889,136.33529111111113,通常砂防工事(防災・安全交付金) 地質調査業務委託28-1
https://geofukui.github.io/jiban-opendata/data/18000230651601475/DATA/BED0006.XML,45603,2016-08-10,2017-05-31,BV-6,36.04227291666666,136.3349312777778,通常砂防工事(防災・安全交付金) 地質調査業務委託28-1
https://geofukui.github.io/jiban-opendata/data/18000230651601475/DATA/BED0007.XML,34637,2016-08-10,2017-05-31,BV-7,36.04186436111111,136.3349773888889,通常砂防工事(防災・安全交付金) 地質調査業務委託28-1
https://geofukui.github.io/jiban-opendata/data/18000230651601475/DATA/BED0008.XML,38320,2016-08-10,2017-05-31,BV-8,36.04206636111111,136.33486383333334,通常砂防工事(防災・安全交付金) 地質調査業務委託28-1
https://geofukui.github.io/jiban-opendata/data/18000230650800301/DATA/BED0001.XML,10298,2008-11-04,2009-03-25,B.No.1,36.07844444444445,136.39566666666667,総合流域防災工事調査業務委託その3
https://geofukui.github.io/jiban-opendata/data/18000230962003520/DATA/BED0001.XML,27041,2008-07-25,2008-07-25,H20BV-1,35.81780555555556,136.10213888888887,道路特殊改良（第一種）工事（地域連携推進（国道））地質調査業務委託
https://geofukui.github.io/jiban-opendata/data/18000230651304083/DATA/BED0001.XML,35238,2013-12-25,2014-07-31,B.26-1,36.15342222222222,136.11695,道路改良工事(防災・安全交付金)　設計業務委託その1
https://geofukui.github.io/jiban-opendata/data/18000231551201519/DATA/BED0002.XML,113367,2012-10-22,2012-10-29,BV-2,35.51582347222222,135.62700805555556,原子力災害制圧道路等整備事業（交付金）調査業務委託　大島24-3
https://geofukui.github.io/jiban-opendata/data/18000231551201519/DATA/BED0001.XML,84914,2012-09-27,2012-10-10,BV-1,35.49743841666667,135.62065091666668,原子力災害制圧道路等整備事業（交付金）調査業務委託　大島24-3
https://geofukui.github.io/jiban-opendata/data/18000230650905953/DATA/BED0002.XML,50209,2010-01-29,2010-03-25,Br.4,36.024366666666666,136.12581666666668,（県単）道路改良工事　土質調査・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000230650905953/DATA/BED0001.XML,57966,2010-01-29,2010-03-25,Br.3,36.024175,136.12558611111112,（県単）道路改良工事　土質調査・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000210451500392/DATA/BED0003.XML,19111,2015-05-28,2015-09-30,BNo.3,36.05426111111111,136.35348055555556,平成27年度　復旧治山工事　治山調査・測量業務委託
https://geofukui.github.io/jiban-opendata/data/18000210451500392/DATA/BED0002.XML,26460,2015-05-28,2015-09-30,BNo.2,36.05470555555555,136.35336944444444,平成27年度　復旧治山工事　治山調査・測量業務委託
https://geofukui.github.io/jiban-opendata/data/18000210451500392/DATA/BED0001.XML,20098,2015-05-28,2015-09-30,BNo.1,36.05470555555555,136.35287499999998,平成27年度　復旧治山工事　治山調査・測量業務委託
https://geofukui.github.io/jiban-opendata/data/18000210451500392/DATA/BED0004.XML,17656,2015-05-28,2015-09-30,BNo.4,36.05479444444444,136.35391666666666,平成27年度　復旧治山工事　治山調査・測量業務委託
https://geofukui.github.io/jiban-opendata/data/18000231450802421/DATA/BED0003.XML,36289,2008-11-11,2008-11-14,No.3,35.58244444444445,135.86925,測量・調査・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000231450802421/DATA/BED0002.XML,22612,2008-11-26,2008-11-27,No.2,35.58266666666667,135.86930555555557,測量・調査・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000231450802421/DATA/BED0001.XML,50954,2008-11-15,2008-11-20,No.1,35.58261111111111,135.8691388888889,測量・調査・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000230961604902/DATA/BED0003.XML,32981,2017-06-24,2017-06-27,H29BV-3,35.821489444444445,136.09249583333334,通常砂防工事(防災・安全交付金)　地質調査業務委託
https://geofukui.github.io/jiban-opendata/data/18000230961604902/DATA/BED0002.XML,21216,2017-06-21,2017-06-22,H29BV-2,35.821445000000004,136.09259972222222,通常砂防工事(防災・安全交付金)　地質調査業務委託
https://geofukui.github.io/jiban-opendata/data/18000230961604902/DATA/BED0001.XML,24696,2017-06-27,2017-06-28,H29BV-1,35.82130555555556,136.09273222222222,通常砂防工事(防災・安全交付金)　地質調査業務委託
https://geofukui.github.io/jiban-opendata/data/18000230961604902/DATA/BED0004.XML,22099,2017-06-22,2017-06-23,H29BV-4,35.821582500000005,136.09266277777778,通常砂防工事(防災・安全交付金)　地質調査業務委託
https://geofukui.github.io/jiban-opendata/data/18000230811700266/DATA/BED0002.XML,18593,2017-05-26,2017-11-27,Bo.4,36.083138000000005,136.5282886388889,急傾斜総合流域防災工事（防災・安全交付金）地質調査業務委託
https://geofukui.github.io/jiban-opendata/data/18000230811700266/DATA/BED0001.XML,34885,2017-05-26,2017-11-27,Bo.3,36.08321080555556,136.5283233888889,急傾斜総合流域防災工事（防災・安全交付金）地質調査業務委託
https://geofukui.github.io/jiban-opendata/data/18000230651402508/DATA/BED0003.XML,39585,2014-08-25,2014-11-28,B-3,36.06283158333333,136.130221,通常砂防工事（防災・安全交付金）地質調査業務委託 その1
https://geofukui.github.io/jiban-opendata/data/18000230651402508/DATA/BED0002.XML,34511,2014-08-25,2014-11-28,B-2,36.06269288888888,136.1297167777778,通常砂防工事（防災・安全交付金）地質調査業務委託 その1
https://geofukui.github.io/jiban-opendata/data/18000230651402508/DATA/BED0001.XML,37317,2014-08-25,2014-11-28,B-1,36.06278827777778,136.1299635,通常砂防工事（防災・安全交付金）地質調査業務委託 その1
https://geofukui.github.io/jiban-opendata/data/18000230651402508/DATA/BED0004.XML,36804,2014-08-25,2014-11-28,B-4,36.062588777777776,136.13009227777778,通常砂防工事（防災・安全交付金）地質調査業務委託 その1
https://geofukui.github.io/jiban-opendata/data/18000230652004106/DATA/BED0003.XML,32817,2021-05-25,2021-05-26,R2.SD.BV-1,35.999887666666666,136.37788411111111,道路改良工事地質調査業務委託02-02-02-10
https://geofukui.github.io/jiban-opendata/data/18000230652004106/DATA/BED0001.XML,34892,2021-05-13,2021-05-14,R2.SD.BV-A1,36.00043302777778,136.37789780555556,道路改良工事地質調査業務委託02-02-02-10
https://geofukui.github.io/jiban-opendata/data/18000230652004106/DATA/BED0005.XML,32920,2021-05-15,2021-05-17,R2.SD.BV-3,36.00022861111111,136.37815255555557,道路改良工事地質調査業務委託02-02-02-10
https://geofukui.github.io/jiban-opendata/data/18000230652004106/DATA/BED0004.XML,41960,2021-05-19,2021-05-21,R2.SD.BV-2,36.000045722222225,136.37768330555556,道路改良工事地質調査業務委託02-02-02-10
https://geofukui.github.io/jiban-opendata/data/18000230652004106/DATA/BED0006.XML,31482,2021-05-15,2021-05-17,R2.SD.BV-4,36.000306555555554,136.37902922222224,道路改良工事地質調査業務委託02-02-02-10
https://geofukui.github.io/jiban-opendata/data/18000230812001650/DATA/BED0003.XML,50955,2008-07-01,2008-11-30,BV-3(C斜面),35.89704444444445,136.68431388888888,地方道路交付金工事 (雪寒道路)　地質・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000230812001650/DATA/BED0002.XML,39544,2008-07-01,2008-11-30,BV-2(A斜面上部),35.89716111111111,136.68116666666666,地方道路交付金工事 (雪寒道路)　地質・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000230812001650/DATA/BED0001.XML,40049,2008-07-01,2008-11-30,BV-1(A斜面法尻),35.89678611111111,136.68113888888888,地方道路交付金工事 (雪寒道路)　地質・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000230812001650/DATA/BED0005.XML,47181,2008-07-01,2008-11-30,BV-5(D斜面上部),35.89733611111111,136.68534722222222,地方道路交付金工事 (雪寒道路)　地質・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000230812001650/DATA/BED0004.XML,43808,2008-07-01,2008-11-30,BV-4(D斜面法尻),35.896902777777775,136.68521388888888,地方道路交付金工事 (雪寒道路)　地質・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000230812001650/DATA/BED0006.XML,53472,2008-07-01,2008-11-30,BV-6(E斜面法尻),35.89630555555556,136.68704166666666,地方道路交付金工事 (雪寒道路)　地質・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000230812001650/DATA/BED0007.XML,52338,2008-07-01,2008-11-30,BV-7(D斜面路肩),35.89665,136.68522777777778,地方道路交付金工事 (雪寒道路)　地質・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000210451601660/DATA/BED0003.XML,26223,2017-02-02,2017-02-03,B.No.3,36.10682222222222,136.18008055555555,平成28年度農村災害対策整備事業大安寺地区業務委託第1号
https://geofukui.github.io/jiban-opendata/data/18000210451601660/DATA/BED0002.XML,30987,2017-02-04,2017-02-06,B.No.2,36.108775,136.17659999999998,平成28年度農村災害対策整備事業大安寺地区業務委託第1号
https://geofukui.github.io/jiban-opendata/data/18000210451601660/DATA/BED0001.XML,73595,2016-10-11,2016-10-17,B.No.1,36.110063611111116,136.17342416666665,平成28年度農村災害対策整備事業大安寺地区業務委託第1号
https://geofukui.github.io/jiban-opendata/data/18000231550901892/DATA/BED0001.XML,35324,2009-08-03,2009-08-11,B-6,35.398269444444445,135.67528888888887,（県単）橋梁整備工事設計業務委託（知三橋）名田庄小倉その1
https://geofukui.github.io/jiban-opendata/data/18000230961805589/DATA/BED0003.XML,43728,2019-12-21,2019-12-23,BV-3,35.922760555555556,136.16674388888887,広域河川改修工事(防災・安全交付金)(補正)地質調査業務委託30-5
https://geofukui.github.io/jiban-opendata/data/18000230961805589/DATA/BED0002.XML,48650,2020-01-11,2020-01-15,BV-2,35.924681666666665,136.16889694444444,広域河川改修工事(防災・安全交付金)(補正)地質調査業務委託30-5
https://geofukui.github.io/jiban-opendata/data/18000230961805589/DATA/BED0001.XML,50402,2019-12-25,2020-01-07,BV-1,35.92446222222222,136.16919527777776,広域河川改修工事(防災・安全交付金)(補正)地質調査業務委託30-5
https://geofukui.github.io/jiban-opendata/data/18000230961805589/DATA/BED0005.XML,26566,2019-07-25,2019-07-26,BV-5,35.92135083333333,136.16539861111113,広域河川改修工事(防災・安全交付金)(補正)地質調査業務委託30-5
https://geofukui.github.io/jiban-opendata/data/18000230961805589/DATA/BED0004.XML,35567,2019-12-26,2020-01-06,BV-4,35.92296861111111,136.1665113888889,広域河川改修工事(防災・安全交付金)(補正)地質調査業務委託30-5
https://geofukui.github.io/jiban-opendata/data/18000230961805589/DATA/BED0007.XML,24229,2019-08-07,2019-08-08,BV-7,35.917561111111105,136.16362472222224,広域河川改修工事(防災・安全交付金)(補正)地質調査業務委託30-5
https://geofukui.github.io/jiban-opendata/data/18000231551800399/DATA/BED0003.XML,62642,2018-07-26,2018-08-03,H30-B-8,35.44051111111111,135.5655984166667,道路改良工事（電源交付金)調査業務委託石山29-6
https://geofukui.github.io/jiban-opendata/data/18000231551800399/DATA/BED0002.XML,91387,2018-07-30,2018-08-16,H30-B-7,35.44056313888888,135.56557086111113,道路改良工事（電源交付金)調査業務委託石山29-6
https://geofukui.github.io/jiban-opendata/data/18000231551800399/DATA/BED0001.XML,61417,2018-07-02,2018-07-11,H30-B-6,35.440674916666666,135.56591433333335,道路改良工事（電源交付金)調査業務委託石山29-6
https://geofukui.github.io/jiban-opendata/data/18000231551800399/DATA/BED0004.XML,86003,2018-07-13,2018-07-27,H30-B-9,35.44054386111111,135.56550372222225,道路改良工事（電源交付金)調査業務委託石山29-6
https://geofukui.github.io/jiban-opendata/data/18000231451405194/DATA/BED0002.XML,49121,2015-06-30,2015-07-04,No.2,35.68575,135.9787777777778,原子力災害制圧道路等整備事業(橋梁補修補強)業務委託 (測量調査設計)26-1
https://geofukui.github.io/jiban-opendata/data/18000231451405194/DATA/BED0001.XML,52143,2015-06-22,2015-06-27,No.1,35.6855,135.9783888888889,原子力災害制圧道路等整備事業(橋梁補修補強)業務委託 (測量調査設計)26-1
https://geofukui.github.io/jiban-opendata/data/18000230811103943/DATA/BED0001.XML,11683,2011-12-06,2012-03-23,試掘井,36.06861111111112,136.47583333333333,道路改良工事（社会資本整備総合交付金）調査業務委託その3
https://geofukui.github.io/jiban-opendata/data/18000231451902690/DATA/BED0003.XML,12995,2007-10-03,2007-10-04,No.3(左岸),35.58108333333334,135.91927777777778,測量・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000231451902690/DATA/BED0002.XML,20036,2007-09-29,2007-10-02,No.2(中央),35.58116666666667,135.91930555555555,測量・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000231451902690/DATA/BED0001.XML,11970,2007-09-27,2007-09-28,No.1(右岸),35.58127777777778,135.91941666666665,測量・設計業務委託
https://geofukui.github.io/jiban-opendata/data/18000231551203474/DATA/BED0003.XML,37122,2012-11-30,2013-03-25,BK-2,35.522552777777776,135.5112661111111,原子力災害制圧道路等整備事業(交付金)調査業務委託音海24-8
https://geofukui.github.io/jiban-opendata/data/18000231551203474/DATA/BED0002.XML,35268,2012-11-30,2013-03-25,BK-1,35.52259861111111,135.51124222222222,原子力災害制圧道路等整備事業(交付金)調査業務委託音海24-8
https://geofukui.github.io/jiban-opendata/data/18000231551203474/DATA/BED0001.XML,75710,2012-11-30,2013-03-25,BH-2,35.52263527777777,135.51116638888888,原子力災害制圧道路等整備事業(交付金)調査業務委託音海24-8
https://geofukui.github.io/jiban-opendata/data/18000231551203474/DATA/BED0011.XML,33687,2012-11-30,2013-03-25,追-1,35.522394722222224,135.51019194444444,原子力災害制圧道路等整備事業(交付金)調査業務委託音海24-8
https://geofukui.github.io/jiban-opendata/data/18000231551203474/DATA/BED0005.XML,47096,2012-11-30,2013-03-25,BK-4,35.52175611111111,135.51172055555554,原子力災害制圧道路等整備事業(交付金)調査業務委託音海24-8
https://geofukui.github.io/jiban-opendata/data/18000231551203474/DATA/BED0004.XML,37076,2012-11-30,2013-03-25,BK-3,35.52252222222222,135.51117694444446,原子力災害制圧道路等整備事業(交付金)調査業務委託音海24-8
https://geofukui.github.io/jiban-opendata/data/18000231551203474/DATA/BED0010.XML,35481,2012-11-30,2013-03-25,BY-3,35.521454444444444,135.51199111111112,原子力災害制圧道路等整備事業(交付金)調査業務委託音海24-8
https://geofukui.github.io/jiban-opendata/data/18000231551203474/DATA/BED0006.XML,47868,2012-11-30,2013-03-25,BK-5,35.52171611111111,135.51164722222222,原子力災害制圧道路等整備事業(交付金)調査業務委託音海24-8
https://geofukui.github.io/jiban-opendata/data/18000231551203474/DATA/BED0012.XML,44140,2012-11-30,2013-03-25,追-2,35.521839166666666,135.5116375,原子力災害制圧道路等整備事業(交付金)調査業務委託音海24-8
https://geofukui.github.io/jiban-opendata/data/18000231551203474/DATA/BED0007.XML,53383,2012-11-30,2013-03-25,BK-6,35.52158722222222,135.51172944444446,原子力災害制圧道路等整備事業(交付金)調査業務委託音海24-8
https://geofukui.github.io/jiban-opendata/data/18000231551203474/DATA/BED0009.XML,45715,2012-11-30,2013-03-25,BY-2,35.52146888888889,135.51184777777777,原子力災害制圧道路等整備事業(交付金)調査業務委託音海24-8
https://geofukui.github.io/jiban-opendata/data/18000231551203474/DATA/BED0008.XML,33137,2012-11-30,2013-03-25,BY-1,35.521591944444445,135.5118338888889,原子力災害制圧道路等整備事業(交付金)調査業務委託音海24-8
https://geofukui.github.io/jiban-opendata/data/18000234591304248/DATA/BED0001.XML,36995,2013-12-23,2013-12-25,H25BS-14,35.88724916666666,136.11390752777777,吉野瀬川ダム建設工事（社会特会）設計業務委託　その1
https://geofukui.github.io/jiban-opendata/data/18000230961002104/DATA/BED0002.XML,44230,2010-09-03,2011-03-25,H22.BV-3,35.92777777777778,136.17055555555555,(県単)道路改良工事(地方特定)設計業務委託(道路横断耕作物詳細設計)21
https://geofukui.github.io/jiban-opendata/data/18000230961002104/DATA/BED0001.XML,33645,2010-09-03,2011-03-25,H22.BV-2,35.92777777777778,136.17027777777776,(県単)道路改良工事(地方特定)設計業務委託(道路横断耕作物詳細設計)21
https://geofukui.github.io/jiban-opendata/data/18000230651304686/DATA/BED0002.XML,68611,2014-01-22,2014-03-25,No.4,36.06992,136.16529944444446,(県単)道路改良工事　地質調査業務委託その1
https://geofukui.github.io/jiban-opendata/data/18000230651304686/DATA/BED0001.XML,70658,2014-01-22,2014-03-25,No.3,36.06776916666667,136.16235444444445,(県単)道路改良工事　地質調査業務委託その1
https://geofukui.github.io/jiban-opendata/data/18000230961104375/DATA/BED0003.XML,62869,2012-01-06,2012-03-23,B-5,35.98266666666667,136.1343611111111,広域河川改修工事(社会資本整備総合交付金)地質調査業務委託その1
https://geofukui.github.io/jiban-opendata/data/18000230961104375/DATA/BED0002.XML,37278,2012-01-06,2012-03-23,B-2,35.98166666666667,136.13191666666668,広域河川改修工事(社会資本整備総合交付金)地質調査業務委託その1
https://geofukui.github.io/jiban-opendata/data/18000230961104375/DATA/BED0001.XML,55768,2012-01-06,2012-03-23,B-1,35.981833333333334,136.13177777777778,広域河川改修工事(社会資本整備総合交付金)地質調査業務委託その1
https://geofukui.github.io/jiban-opendata/data/18000230961104375/DATA/BED0004.XML,50829,2012-01-06,2012-03-23,B-6,35.98338888888889,136.1371111111111,広域河川改修工事(社会資本整備総合交付金)地質調査業務委託その1
https://geofukui.github.io/jiban-opendata/data/18000210672101415/DATA/BED0001.XML,17994,2021-09-07,2021-09-08,R3BV-1,35.84182777777778,136.17952777777776,令和3年度 中山間地域総合整備事業(一般型) 南越前東部地区 業務委託第1号
https://geofukui.github.io/jiban-opendata/data/18000234901000695/DATA/BED0002.XML,46322,2010-08-03,2010-08-06,BV-2,35.68678447222222,136.02859197222224,敦賀港海岸浸食対策事業(社会資本整備総合交付金)に伴う土質調査業務委託その2
https://geofukui.github.io/jiban-opendata/data/18000234901000695/DATA/BED0001.XML,59673,2010-08-07,2010-08-11,BV-1,35.687242722222216,136.02871255555556,敦賀港海岸浸食対策事業(社会資本整備総合交付金)に伴う土質調査業務委託その2
https://geofukui.github.io/jiban-opendata/data/18000230961003226/DATA/BED0002.XML,11914,2010-09-22,2010-11-19,試験孔BNo.1,35.947116666666666,136.1816111111111,交通安全施設等整備工事(社会資本整備総合交付金)地質調査業務委託 その2
https://geofukui.github.io/jiban-opendata/data/18000230961003226/DATA/BED0001.XML,27577,2010-09-22,2010-11-19,BNo.1,35.947116666666666,136.1816111111111,交通安全施設等整備工事(社会資本整備総合交付金)地質調査業務委託 その2
https://geofukui.github.io/jiban-opendata/data/18000231551800397/DATA/BED0003.XML,89706,2018-07-12,2018-07-19,H30-B-3,35.44059549999999,135.56611700000002,道路改良工事(電源交付金)調査業務委託　石山29-5
https://geofukui.github.io/jiban-opendata/data/18000231551800397/DATA/BED0002.XML,92111,2018-07-03,2018-07-10,H30-B-2,35.44054363888888,135.56629308333333,道路改良工事(電源交付金)調査業務委託　石山29-5
https://geofukui.github.io/jiban-opendata/data/18000231551800397/DATA/BED0001.XML,50750,2018-07-09,2018-07-12,H30-B-1,35.44038169444444,135.56623122222223,道路改良工事(電源交付金)調査業務委託　石山29-5
https://geofukui.github.io/jiban-opendata/data/18000231551800397/DATA/BED0005.XML,154871,2018-07-05,2018-07-27,H30-B-5,35.44072413888888,135.566064,道路改良工事(電源交付金)調査業務委託　石山29-5
https://geofukui.github.io/jiban-opendata/data/18000231551800397/DATA/BED0004.XML,66256,2018-07-21,2018-07-27,H30-B-4,35.4406505,135.56602522222224,道路改良工事(電源交付金)調査業務委託　石山29-5
https://geofukui.github.io/jiban-opendata/data/18000210541600808/DATA/BED0001.XML,95581,2016-07-11,2016-07-22,BV26-1’’(35～43m),35.98527777,136.65550000,大野市下打波(鍋ヶ平)
https://geofukui.github.io/jiban-opendata/data/18000230961404039/DATA/BED0003.XML,28799,2015-03-30,2015-04-02,B.No.3,35.770925,136.09849722222222,橋梁補修工事（防災・安全交付金）地質調査委託
https://geofukui.github.io/jiban-opendata/data/18000230961404039/DATA/BED0002.XML,29810,2015-03-30,2015-04-02,B.No.2,35.77181111111111,136.0986,橋梁補修工事（防災・安全交付金）地質調査委託
https://geofukui.github.io/jiban-opendata/data/18000230961404039/DATA/BED0001.XML,31124,2015-03-30,2015-04-02,B.No.1,35.772508333333334,136.09869722222223,橋梁補修工事（防災・安全交付金）地質調査委託
https://geofukui.github.io/jiban-opendata/data/18000230752000021/DATA/BED0003.XML,75480,2020-05-13,2020-06-19,TrmBrNo.3,36.20880227777778,136.2379183611111,道路改良工事　調査業務委託02-03-0503
https://geofukui.github.io/jiban-opendata/data/18000230752000021/DATA/BED0002.XML,124309,2020-05-26,2020-06-03,TrmBrNo.2,36.20878202777778,136.23652483333333,道路改良工事　調査業務委託02-03-0503
https://geofukui.github.io/jiban-opendata/data/18000230752000021/DATA/BED0001.XML,50091,2020-05-29,2020-06-01,TrmBrNo.1,36.208802250000005,136.2379183611111,道路改良工事　調査業務委託02-03-0503
https://geofukui.github.io/jiban-opendata/data/18000234591703891/DATA/BED0003.XML,34522,2018-02-02,2018-02-03,29BV-3,35.87844444444445,136.08294722222223,吉野瀬川ダム建設工事　地質調査業務委託29-16
https://geofukui.github.io/jiban-opendata/data/18000234591703891/DATA/BED0002.XML,37742,2018-01-25,2018-01-26,29BV-2,35.878705555555555,136.0829861111111,吉野瀬川ダム建設工事　地質調査業務委託29-16
https://geofukui.github.io/jiban-opendata/data/18000234591703891/DATA/BED0001.XML,37615,2018-01-29,2018-01-30,29BV-1,35.87884444444445,136.083,吉野瀬川ダム建設工事　地質調査業務委託29-16
https://geofukui.github.io/jiban-opendata/data/18000231551103832/DATA/BED0002.XML,44339,2012-01-27,2012-01-30,BH-1,35.52802722222222,135.5032625,(県単)道路防災対策工事測量調査設計業務委託　音海23-38
https://geofukui.github.io/jiban-opendata/data/18000231551103832/DATA/BED0001.XML,50930,2012-01-23,2012-01-26,BV-1,35.52802555555555,135.50325527777778,(県単)道路防災対策工事測量調査設計業務委託　音海23-38
https://geofukui.github.io/jiban-opendata/data/18000231451201465/DATA/BED0002.XML,35937,2012-09-18,2012-09-19,B.No.2,35.690774999999995,135.97654166666666,道路防災対策工事（地域自主戦略交付金）測量調査設計業務委託その1
https://geofukui.github.io/jiban-opendata/data/18000231451201465/DATA/BED0001.XML,46206,2012-09-12,2012-09-15,B.No.1,35.690797222222216,135.976625,道路防災対策工事（地域自主戦略交付金）測量調査設計業務委託その1
https://geofukui.github.io/jiban-opendata/data/18000230961103195/DATA/BED0001.XML,14843,2011-11-07,2012-01-10,沢町試掘井,35.894999999999996,136.15333333333334,(県単）雪寒道路整備工事 調査業務委託
https://geofukui.github.io/jiban-opendata/data/18000231551701411/DATA/BED0003.XML,42016,2017-09-12,2017-09-13,Bor.No.3,35.52110097222222,135.75887644444444,通常砂防工事(防災・安全交付金)調査業務委託 福谷29-2
https://geofukui.github.io/jiban-opendata/data/18000231551701411/DATA/BED0002.XML,32376,2017-09-15,2017-09-15,Bor.No.2,35.520831027777774,135.75910488888888,通常砂防工事(防災・安全交付金)調査業務委託 福谷29-2
https://geofukui.github.io/jiban-opendata/data/18000231551701411/DATA/BED0001.XML,44672,2017-09-08,2017-09-11,Bor.No.1,35.52097366666666,135.75897922222222,通常砂防工事(防災・安全交付金)調査業務委託 福谷29-2
